first_word	n_prompts_HP	mean_log_prob_HP	n_prompts_LP	mean_log_prob_LP	n_prompts_HN-D	mean_log_prob_HN-D	n_prompts_HN-S	mean_log_prob_HN-S	n_prompts_LN	mean_log_prob_LN	n_prompts_NB	mean_log_prob_NB	softmax_HP	softmax_LP	softmax_HN-D	softmax_HN-S	softmax_LN	softmax_NB	predicted_quadrant	max_softmax	n_face_tokens	is_claude	total_emit_count	empirical_majority_quadrant	total_emit_HP	total_emit_LP	total_emit_HN-D	total_emit_HN-S	total_emit_LN	total_emit_NB	argmax_matches_empirical
(・⌄・)	20	-37.19314594268799	20	-38.72255744934082	20	-39.29553737640381	20	-38.18041572570801	20	-38.515325736999515	20	-40.07014846801758	0.4915752500452589	0.10650623457582577	0.06005276527399985	0.18315728190709382	0.13103117033622078	0.027677297861601023	HP	0.4915752500452589	6	False	1.0	NB	0.0	0.0	0.0	0.0	0.0	1.0	False
(・▽・)	20	-24.077980041503906	20	-24.98307991027832	20	-26.202245235443115	20	-24.958838939666748	20	-24.60811710357666	20	-25.854518127441406	0.3708928726409247	0.15002671813677282	0.044329398234294104	0.1537079494486752	0.21827946816798882	0.06276359337134445	HP	0.3708928726409247	6	False	1.0	HP	1.0	0.0	0.0	0.0	0.0	0.0	True
(・⩊・)	20	-37.19314594268799	20	-38.72255744934082	20	-39.29553737640381	20	-38.18041572570801	20	-38.515325736999515	20	-40.07014846801758	0.4915752500452589	0.10650623457582577	0.06005276527399985	0.18315728190709382	0.13103117033622078	0.027677297861601023	HP	0.4915752500452589	6	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(・へ・)	20	-20.990515327453615	20	-22.608904075622558	20	-22.8118558883667	20	-21.75878963470459	20	-21.56367540359497	20	-23.22917833328247	0.4009331513508063	0.07947209552659346	0.06487446842614601	0.18595791809193232	0.22602251821033809	0.042739848394183814	HP	0.4009331513508063	6	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(・・;)	20	-23.578398513793946	20	-25.564555168151855	20	-26.50939521789551	20	-24.912288475036622	20	-24.602721214294434	20	-26.187250328063964	0.5300330830262243	0.0727320958817285	0.02827400189028273	0.13963745605086664	0.19030284512038634	0.03902051803051147	HP	0.5300330830262243	6	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(・・;ノ)	20	-34.79475078582764	20	-37.14163398742676	20	-37.208015823364256	20	-35.78505096435547	20	-35.85087547302246	20	-37.90565452575684	0.5130793497655288	0.04908469667386178	0.04593215762347642	0.19059110707200944	0.17844953138804162	0.022863157477081952	HP	0.5130793497655288	7	False	1.0	HN-D	0.0	0.0	1.0	0.0	0.0	0.0	False
(・︵・)	20	-24.032177352905272	20	-24.902828884124755	20	-26.18503255844116	20	-24.92151517868042	20	-24.85077257156372	20	-25.902014636993407	0.3935523477936507	0.16477197675138014	0.04571191036923645	0.16172158805027553	0.173576577622292	0.06066559941316513	HP	0.3935523477936507	6	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(・﹏・)	20	-18.936349391937256	20	-20.015806007385255	20	-20.56948757171631	20	-19.480158138275147	20	-19.49801993370056	20	-21.02358741760254	0.3558828315369596	0.12092190649091145	0.069509495699197	0.20660170420062465	0.20294418896189098	0.04413987311041639	HP	0.3558828315369596	6	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(・ｪ・)	20	-20.313164710998535	20	-21.70212745666504	20	-22.0610689163208	20	-21.1930552482605	20	-21.00617084503174	20	-22.438698768615723	0.4068778038291855	0.10144838615966849	0.07085309852329702	0.1687844347660858	0.20346759828882613	0.048568678432937204	HP	0.4068778038291855	6	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(ーー;)	20	-25.667663860321046	20	-26.59116973876953	20	-26.574763774871826	20	-25.93362674713135	20	-26.023354530334473	20	-26.90298500061035	0.2810002351118117	0.11159202954865227	0.11343790463458515	0.2153775682268967	0.19689386673371817	0.08169839574433602	HP	0.2810002351118117	6	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(人*´∀`)	20	-34.35920162200928	20	-34.836164474487305	20	-36.098859024047854	20	-35.97954349517822	20	-35.275341796875	20	-37.15101909637451	0.40725780745223006	0.2527709053300103	0.07150654731975276	0.08056824145758418	0.16292765103414208	0.02496884740628075	HP	0.40725780745223006	9	False	1.0	HP	1.0	0.0	0.0	0.0	0.0	0.0	True
(人*´∇	20	-38.577504348754886	20	-38.958658409118655	20	-40.65725803375244	20	-40.34777297973633	20	-39.682937431335446	20	-41.4139045715332	0.4222928907732036	0.28845672274890793	0.05277013692997682	0.0719110901035328	0.1398074396376983	0.024761719806680682	HP	0.4222928907732036	7	False	2.0	LP	0.0	1.0	0.0	0.0	0.0	1.0	False
(灬°‿°灬)	20	-48.67306137084961	20	-48.917358207702634	20	-49.5488826751709	20	-48.78639812469483	20	-49.54172649383545	20	-50.365264320373534	0.27054450844701006	0.21190536622726802	0.1126871417512319	0.2415556478188494	0.11349644367367794	0.049810892081962675	HP	0.27054450844701006	8	True	1.0	LP	0.0	1.0	0.0	0.0	0.0	0.0	False
(ꈍ‿ꈍ✨)	20	-39.77152786254883	20	-40.71826286315918	20	-41.0680736541748	20	-40.46378993988037	20	-40.665921211242676	20	-41.33892822265625	0.3597943318042869	0.1396022862079313	0.09839468378526381	0.18005646395167343	0.14710391163972997	0.07504832261111459	HP	0.3597943318042869	6	False	1.0	HP	1.0	0.0	0.0	0.0	0.0	0.0	True
(ꈍ‿ꈍ�	20	-59.58500442504883	20	-61.090138053894044	20	-61.11279983520508	20	-60.155195808410646	20	-60.894827651977536	20	-61.707678413391115	0.4177114216490053	0.09272676763839606	0.09064904527164108	0.23618122949451176	0.11272684465122758	0.050004691295218215	HP	0.4177114216490053	6	False	1.0	HN-D	0.0	0.0	1.0	0.0	0.0	0.0	False
(꒪_꒪ׅ)	20	-35.89130163192749	20	-36.950192832946776	20	-36.857039260864255	20	-36.16270084381104	20	-36.262483787536624	20	-37.67501010894775	0.2987048097003898	0.10360282794130589	0.11371760183916864	0.22770629422723354	0.20608190185468625	0.050186564437215794	HP	0.2987048097003898	6	False	1.0	HN-D	0.0	0.0	1.0	0.0	0.0	0.0	False
(꒪_꒪✿)	20	-35.89130163192749	20	-36.950192832946776	20	-36.857039260864255	20	-36.16270084381104	20	-36.262483787536624	20	-37.67501010894775	0.2987048097003898	0.10360282794130589	0.11371760183916864	0.22770629422723354	0.20608190185468625	0.050186564437215794	HP	0.2987048097003898	6	False	1.0	HN-D	0.0	0.0	1.0	0.0	0.0	0.0	False
(꒪ཫ꒪;)	20	-29.52117862701416	20	-30.41456480026245	20	-31.210035419464113	20	-30.378455352783202	20	-30.71250696182251	20	-31.68868770599365	0.41040895873718264	0.167967070229442	0.0758150885669135	0.1741431038520773	0.12468939289622888	0.04697638571815588	HP	0.41040895873718264	5	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(꒪ヮ꒪)	20	-39.70018405914307	20	-40.75680389404297	20	-41.09291400909424	20	-40.36256370544434	20	-40.942114639282224	20	-41.056807136535646	0.37622229145905434	0.13078572990537973	0.09345221343953834	0.19398881894287337	0.10866280869367705	0.09688813755947714	HP	0.37622229145905434	6	False	1.0	HP	1.0	0.0	0.0	0.0	0.0	0.0	True
(꒪ꇴ꒪)	20	-22.41870183944702	20	-22.72354049682617	20	-23.90347900390625	20	-22.569361209869385	20	-23.414025020599365	20	-23.702893447875976	0.28815005411289407	0.21243641250151918	0.06528120707503154	0.24784957141515027	0.10650140574271687	0.0797813491526881	HP	0.28815005411289407	4	False	3.0	HN-S	0.0	0.0	1.0	2.0	0.0	0.0	False
(꒪꒫	20	-21.6402174949646	20	-21.945264720916747	20	-22.829853057861328	20	-21.633210945129395	20	-22.472060775756837	20	-23.029195404052736	0.26787904087795783	0.19745057752903758	0.08152420546501804	0.2697625394355845	0.11659335211343158	0.0667902845789705	HN-S	0.2697625394355845	3	False	1.0	HP	1.0	0.0	0.0	0.0	0.0	0.0	False
(눈_눈)	20	-25.15280418395996	20	-26.138937282562257	20	-25.92815179824829	20	-25.756122398376466	20	-25.16684036254883	20	-26.756773281097413	0.28029166759292223	0.10455336724435618	0.12908655091300095	0.153317742541129	0.27638492569324635	0.056365746015345365	HP	0.28029166759292223	6	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(눈‸눈)	20	-55.260911560058595	20	-55.225620651245116	20	-55.663681221008304	20	-55.01325359344482	20	-54.185143280029294	20	-55.348412895202635	0.127650808612787	0.13223615631204869	0.08533023250560824	0.16352345650176245	0.3743034223883725	0.11695592367942113	LN	0.3743034223883725	6	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(️)	20	-24.04210195541382	20	-22.940125942230225	20	-24.509882926940918	20	-23.754045486450195	20	-24.436078834533692	20	-24.53689374923706	0.13784739481067165	0.414935568582386	0.08634632696031687	0.18386535207584717	0.09296009912721608	0.0840452584435624	LP	0.414935568582386	4										
(️⚠️)	20	-42.52852916717529	20	-42.40975341796875	20	-43.10815696716308	20	-42.059451293945315	20	-43.023564147949216	20	-43.72007579803467	0.19238004471390152	0.2166425075427819	0.10775337113838099	0.30752324822710375	0.11726517630358932	0.05843565207424256	HN-S	0.30752324822710375	6										
(️⚰️)	20	-42.52852916717529	20	-42.40975341796875	20	-43.10815696716308	20	-42.059451293945315	20	-43.023564147949216	20	-43.72007579803467	0.19238004471390152	0.2166425075427819	0.10775337113838099	0.30752324822710375	0.11726517630358932	0.05843565207424256	HN-S	0.30752324822710375	6										
(️✈️)	20	-42.52852916717529	20	-42.40975341796875	20	-43.10815696716308	20	-42.059451293945315	20	-43.023564147949216	20	-43.72007579803467	0.19238004471390152	0.2166425075427819	0.10775337113838099	0.30752324822710375	0.11726517630358932	0.05843565207424256	HN-S	0.30752324822710375	6										
(️❤️)	20	-33.50184545516968	20	-33.078546810150144	20	-34.11327838897705	20	-33.91340084075928	20	-34.2381911277771	20	-35.00546875	0.225562262521082	0.34443137697133536	0.12238395755549682	0.14946180032842188	0.10801288839180077	0.05014771423186312	LP	0.34443137697133536	6										
(️️)	20	-29.422671413421632	20	-28.010403537750243	20	-29.915214347839356	20	-28.904992866516114	20	-29.319883728027342	20	-29.34076519012451	0.10429635149878333	0.42816312503574994	0.06373242413230666	0.17502256832472	0.11558706620661413	0.11319846480182595	LP	0.42816312503574994	5										
(️️️)	20	-31.23933401107788	20	-29.234412670135498	20	-30.96611614227295	20	-30.070493125915526	20	-30.67485933303833	20	-30.59093828201294	0.06013608629686387	0.4465410975406558	0.07903003481197336	0.19353356966523783	0.10575073591846383	0.11500847576680516	LP	0.4465410975406558	6										
(︵・ω・)	20	-24.20411958694458	20	-25.613484573364257	20	-25.841604709625244	20	-24.73084421157837	20	-25.387401008605956	20	-26.752681827545167	0.4142898545271704	0.10121033479666527	0.0805663233594248	0.24465308705884448	0.12688541548182197	0.03239498477607309	HP	0.4142898545271704	7	False	2.0	HN-S	0.0	0.0	0.0	1.0	1.0	0.0	False
(︵・ω・︵)	20	-32.1233491897583	20	-32.64665117263794	20	-33.805680465698245	20	-32.274541187286374	20	-33.35043468475342	20	-34.641697788238524	0.3320139537375069	0.1967384171148017	0.061734672212928415	0.2854266275758135	0.09732846569512174	0.026757863663827812	HP	0.3320139537375069	8	False	1.0	HN-S	0.0	0.0	0.0	1.0	0.0	0.0	False
(︵︵)	20	-21.19042329788208	20	-22.369224739074706	20	-23.52937955856323	20	-22.42147054672241	20	-23.03261032104492	20	-23.387467765808104	0.5087340191859953	0.15651062251177844	0.04905632185617018	0.14854353429326372	0.08061931823922068	0.05653618391357177	HP	0.5087340191859953	5	False	3.0	HN-S	0.0	0.0	0.0	2.0	1.0	0.0	False
(︵︶︵)	20	-24.123511791229248	20	-24.823688316345216	20	-25.39192876815796	20	-24.542260932922364	20	-25.21637420654297	20	-25.57665729522705	0.33280833050741393	0.16523855457966605	0.09361117461574192	0.2189443523158321	0.11157581610465109	0.07782177187669484	HP	0.33280833050741393	6	False	2.0	LN	0.0	0.0	0.0	0.0	2.0	0.0	False
(︵︿︵)	20	-35.30199012756348	20	-35.33947410583496	20	-35.491404342651364	20	-35.19385051727295	20	-36.190612125396726	20	-37.559696960449216	0.22621010967958408	0.21788780578669673	0.18717612923436552	0.2520440481587706	0.09302257990806272	0.023659327232520507	HN-S	0.2520440481587706	6	False	2.0	LN	0.0	0.0	0.0	0.0	2.0	0.0	False
(︶︿︶)	20	-41.53539752960205	20	-41.31828556060791	20	-42.78272533416748	20	-42.762447357177734	20	-43.923415184020996	20	-41.77615604400635	0.27021522521372177	0.33573788148047495	0.07762511077567175	0.07921525899205648	0.02480886669906089	0.2123976568390143	LP	0.33573788148047495	6	False	2.0	LN	0.0	0.0	0.0	0.0	2.0	0.0	False
(︾⌐‿︾)	20	-52.4725263595581	20	-54.121703910827634	20	-53.467851638793945	20	-53.969204902648926	20	-53.90431594848633	20	-54.8205171585083	0.47167015866431644	0.09065874238482301	0.17433080033682344	0.10559398208528846	0.11267305833414147	0.04507325819460719	HP	0.47167015866431644	7	False	1.0	HN-D	0.0	0.0	1.0	0.0	0.0	0.0	False
(︿︿)	20	-32.971123695373535	20	-32.96956157684326	20	-33.44155139923096	20	-32.077371978759764	20	-33.47461862564087	20	-34.09213352203369	0.16664038948225593	0.16690090494759993	0.10410608531620005	0.407316225598027	0.10071988056771042	0.05431651408820667	HN-S	0.407316225598027	5	False	49.0	HN-D	0.0	2.0	26.0	6.0	15.0	0.0	False
(﹏(._.)っ)	20	-43.163644790649414	20	-46.04376277923584	20	-44.13328628540039	20	-44.25510749816895	20	-44.214481353759766	20	-45.846047973632814	0.4568054202123151	0.025639638561779043	0.1732292789910834	0.1533610302189107	0.15971978894288627	0.031244843073025517	HP	0.4568054202123151	9	False	1.0	HN-S	0.0	0.0	0.0	1.0	0.0	0.0	False
(﹏-)	20	-25.58732490539551	20	-26.714396667480468	20	-26.66444864273071	20	-25.956256675720216	20	-26.39829092025757	20	-27.16017246246338	0.3324568678622046	0.10770956253873071	0.11322606479428302	0.2298848107495631	0.14775331847537654	0.06896937557984208	HP	0.3324568678622046	5	False	3.0	HN-S	0.0	0.0	0.0	3.0	0.0	0.0	False
(﹒︠‿﹒︡)	20	-57.24857406616211	20	-56.482011222839354	20	-57.318356895446776	20	-57.405792808532716	20	-58.11387557983399	20	-59.30653419494629	0.18221216308855706	0.3921853590378328	0.16993039467389937	0.15570341269879637	0.07669758531878765	0.023271085182126807	LP	0.3921853590378328	8	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(＠_＠;)	20	-28.104926967620848	20	-28.550119972229005	20	-28.263361644744872	20	-28.412555694580078	20	-28.84510326385498	20	-29.729356956481933	0.25618551595247385	0.16413821530094744	0.21864888461195578	0.18834457420886133	0.12220812788388688	0.0504746820418747	HP	0.25618551595247385	6	True	1.0	HN-S	0.0	0.0	0.0	1.0	0.0	0.0	False
(＾	20	-17.437629604339598	20	-17.86162223815918	20	-18.32182378768921	20	-17.91306939125061	20	-18.117861843109132	20	-19.068349361419678	0.2948656383981657	0.19296853715788617	0.12179333174247206	0.18329190707513737	0.1493492541623444	0.05773133146399439	HP	0.2948656383981657	3	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(＾3＾)	20	-23.481705951690675	20	-23.712574195861816	20	-23.86356086730957	20	-23.951983165740966	20	-23.95563850402832	20	-25.677236080169678	0.26074830939792804	0.20699349467397976	0.17798525230277285	0.1629231139875638	0.1623286620145356	0.029021167623220042	HP	0.26074830939792804	6	False	1.0	LP	0.0	1.0	0.0	0.0	0.0	0.0	False
(＾_＾)	20	-18.731697225570677	20	-19.255810451507568	20	-19.793796348571778	20	-19.337539768218996	20	-19.49565782546997	20	-20.415958881378174	0.318997248530733	0.18887194609014737	0.11028670173124568	0.17404953364172096	0.14859461264466048	0.05919995736149254	HP	0.318997248530733	6	False	1.0	LP	0.0	1.0	0.0	0.0	0.0	0.0	False
(＾‿＾)	20	-25.56380558013916	20	-25.32249755859375	20	-25.822914791107177	20	-25.780471515655517	20	-25.767954540252685	20	-26.778066158294678	0.20152672184351297	0.2565259960883398	0.1555259776072658	0.16226909731630998	0.16431298054880658	0.05983922659576492	LP	0.2565259960883398	6	False	34.0	NB	10.0	7.0	0.0	3.0	2.0	12.0	False
(＾∇＾)	20	-23.92392530441284	20	-23.79564561843872	20	-24.467387866973876	20	-24.277436351776124	20	-24.1767822265625	20	-25.107788372039796	0.22209902762005035	0.2524979269915306	0.12898044325727226	0.1559619871450867	0.17247743746690505	0.06798317751915502	LP	0.2524979269915306	6	False	1.0	LP	0.0	1.0	0.0	0.0	0.0	0.0	True
(＾▽＾)	20	-24.41863307952881	20	-23.993434143066406	20	-24.865025520324707	20	-24.443055152893066	20	-24.65719327926636	20	-25.099795246124266	0.18384073454912334	0.28125697301235103	0.11764567687869613	0.17940534381226392	0.14482260938787342	0.09302866235969219	LP	0.28125697301235103	6	True	4.0	LP	0.0	2.0	0.0	0.0	0.0	2.0	True
(＾▿＾)	20	-36.315135383605956	20	-36.98056831359863	20	-36.577066612243655	20	-36.58254566192627	20	-37.067333984375	20	-38.06026439666748	0.27064145274103507	0.13912349087316822	0.20827590428162202	0.2071378707724183	0.12756120536424892	0.04726007596750739	HP	0.27064145274103507	6	False	1.0	HP	1.0	0.0	0.0	0.0	0.0	0.0	True
(＾・ω・＾)	20	-23.861760139465332	20	-24.174253273010255	20	-24.35837879180908	20	-24.289309120178224	20	-24.29079427719116	20	-26.11511573791504	0.26677373360169093	0.19517717306613483	0.16235449854275266	0.17396460843259431	0.1737064354355506	0.028023550921276678	HP	0.26677373360169093	8	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(＾ｪ＾)	20	-26.400195026397704	20	-26.56764793395996	20	-27.07138328552246	20	-26.703605365753173	20	-26.762818336486816	20	-27.929205417633057	0.24951270238396842	0.21104194763868125	0.12752616587974822	0.1842142506459072	0.17362304049503863	0.05408189295665626	HP	0.24951270238396842	6	False	1.0	LP	0.0	1.0	0.0	0.0	0.0	0.0	False
(ｏ❁・‿・❁)�	20	-78.64987373352051	20	-80.16145362854004	20	-79.61556091308594	20	-79.78476181030274	20	-79.79495429992676	20	-81.82728500366211	0.4380906594612555	0.09662581862034554	0.1667905267861705	0.140827790118212	0.1393996946162914	0.018265510397724907	HP	0.4380906594612555	10	False	1.0	HP	1.0	0.0	0.0	0.0	0.0	0.0	True
(ｏ・ω・)	20	-24.70156021118164	20	-25.32536029815674	20	-26.047599601745606	20	-25.3841233253479	20	-24.51819133758545	20	-27.433261108398437	0.28028012211499415	0.1502032613109427	0.07294824000463827	0.14163118995178592	0.3366885815588063	0.01824860505883268	LN	0.3366885815588063	7	False	3.0	HP	1.0	1.0	0.0	0.0	0.0	1.0	False
(ｏ・ω・)ﾉﾞ	20	-34.188840293884276	20	-34.60075340270996	20	-35.58443756103516	20	-34.481505393981934	20	-33.56457567214966	20	-37.012076187133786	0.21821554797506718	0.14454201371557712	0.05404873066355859	0.1628481589349628	0.40738062631604915	0.012964922394785087	LN	0.40738062631604915	9	False	1.0	HP	1.0	0.0	0.0	0.0	0.0	0.0	False
(｡-_-｡)	20	-23.94680862426758	20	-24.69516763687134	20	-24.137049770355226	20	-24.336475086212157	20	-24.018112087249754	20	-25.596210193634032	0.24387097637037153	0.1153856836015285	0.20162270502387114	0.1651696022037309	0.22708759794797978	0.04686343485251808	HP	0.24387097637037153	8	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(｡-`ω´-)	20	-47.579946517944336	20	-50.12402076721192	20	-48.45263156890869	20	-48.984214782714844	20	-48.435024642944335	20	-51.404801559448245	0.456831248008508	0.03588214482222497	0.1908769560631223	0.1121733898171681	0.19426747319993987	0.009968788089036838	HP	0.456831248008508	10	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(｡-ω-)	20	-26.72818613052368	20	-28.274450302124023	20	-27.853340816497802	20	-28.24483118057251	20	-27.947927379608153	20	-29.339435958862303	0.47040211522042286	0.10021558561512575	0.15269358597390745	0.10322827965438734	0.13891283417110778	0.034547599365048774	HP	0.47040211522042286	7	True	7.0	LP	0.0	7.0	0.0	0.0	0.0	0.0	False
(｡-‿-｡)	20	-31.499639129638673	20	-30.644549942016603	20	-30.94921655654907	20	-31.410947608947755	20	-31.004101848602296	20	-32.09344244003296	0.11944696848156457	0.2808895922825633	0.20711932315824783	0.1305249002619886	0.19605785132722778	0.06596136448840789	LP	0.2808895922825633	8	True	3.0	LP	0.0	2.0	0.0	0.0	0.0	1.0	True
(｡-∀-)	20	-29.56738338470459	20	-30.405000305175783	20	-30.066068840026855	20	-30.483085536956786	20	-30.05813636779785	20	-31.227894592285157	0.3084029038034784	0.1334584424512636	0.18730187161915873	0.12343379075915219	0.1887935470292461	0.05860944433770086	HP	0.3084029038034784	7	False	3.0	LN	0.0	0.0	0.0	1.0	2.0	0.0	False
(｡>‿<｡)	20	-34.76129446029663	20	-36.23996448516846	20	-35.39237976074219	20	-36.352516746521	20	-35.56921939849853	20	-37.738653373718265	0.4064478008850068	0.09264597278031754	0.21623595791140196	0.08278386898676408	0.181187167476251	0.0206992319602586	HP	0.4064478008850068	8	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(｡>﹏<｡)	20	-28.959334087371825	20	-31.796558952331544	20	-30.37632064819336	20	-31.023691844940185	20	-30.39589042663574	20	-32.78191690444946	0.5925758763425271	0.034717853377226396	0.14366617301312506	0.0751977393432736	0.1408819896194428	0.012960368304404987	HP	0.5925758763425271	8	True	10.0	HN-S	1.0	0.0	0.0	9.0	0.0	0.0	False
(｡´‿`｡)	20	-38.85809860229492	20	-37.75748958587646	20	-38.551500511169436	20	-38.82885112762451	20	-38.4793004989624	20	-39.771736526489256	0.1211231366861776	0.36409568468827885	0.1645814818265114	0.12471799659104361	0.17690374834967093	0.04857795185831764	LP	0.36409568468827885	9	True	1.0	LP	0.0	1.0	0.0	0.0	0.0	0.0	True
(｡´▽`｡)	20	-39.76542434692383	20	-39.47831497192383	20	-41.39383411407471	20	-41.21148567199707	20	-40.755836486816406	20	-41.006713676452634	0.2919927740082004	0.38910079782091855	0.05730106948830898	0.06876313207743233	0.10845300174768466	0.08438922485745522	LP	0.38910079782091855	9	False	1.0	LP	0.0	1.0	0.0	0.0	0.0	0.0	True
(｡´꒳`｡)	20	-56.62703151702881	20	-56.78821029663086	20	-57.29255962371826	20	-56.972086906433105	20	-56.95143127441406	20	-58.49527702331543	0.2531210771996173	0.21544144607095173	0.13010474197769806	0.17925556963026315	0.18299671152522928	0.03908045359624045	HP	0.2531210771996173	9	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(｡˃ᆺ˂｡)	20	-41.91223411560058	20	-42.07977237701416	20	-43.19216060638428	20	-42.44874534606934	20	-42.501996231079104	20	-43.47940502166748	0.28804492837682855	0.2436123440187961	0.08009312166134137	0.16844431810148772	0.15970915084506154	0.06009613699648471	HP	0.28804492837682855	6	False	2.0	HP	2.0	0.0	0.0	0.0	0.0	0.0	True
(｡˃‿˂)	20	-52.80920925140381	20	-53.21355094909668	20	-53.965580749511716	20	-53.793598365783694	20	-53.66879043579102	20	-54.308586502075194	0.3330760111044703	0.2223002682817383	0.10479428389364122	0.12445965549354912	0.14100418081665209	0.07436560040994894	HP	0.3330760111044703	7	True	25.0	HP	22.0	3.0	0.0	0.0	0.0	0.0	True
(｡˃‿˂｡)	20	-57.017822647094725	20	-57.983894157409665	20	-58.52672786712647	20	-58.02965068817139	20	-57.7935230255127	20	-58.911553955078126	0.3881729417940553	0.14772899144212123	0.08584520620244832	0.14112174047968154	0.17870753522428082	0.058423584857412815	HP	0.3881729417940553	8	False	6.0	HP	6.0	0.0	0.0	0.0	0.0	0.0	True
(｡˘-˘｡)	20	-42.732038497924805	20	-42.46087875366211	20	-43.22909851074219	20	-43.423691749572754	20	-43.11647396087646	20	-44.051171493530276	0.22889840282268153	0.30019672014591475	0.13924266975112992	0.11462030816112097	0.155842017590611	0.06119988152854185	LP	0.30019672014591475	10	True	1.0	LP	0.0	1.0	0.0	0.0	0.0	0.0	True
(｡˘³˘)	20	-41.78218574523926	20	-42.17065868377686	20	-42.4950345993042	20	-43.10646133422851	20	-42.208583450317384	20	-44.142910957336426	0.3143130817426762	0.21313305163027485	0.15409059531452904	0.08360589030337193	0.20520138436541926	0.029655996643728554	HP	0.3143130817426762	9	True	4.0	LP	0.0	4.0	0.0	0.0	0.0	0.0	False
(｡˘ω˘｡)	20	-34.99005813598633	20	-35.41619272232056	20	-36.429151725769046	20	-36.26503715515137	20	-35.85853824615479	20	-36.86119384765625	0.3645450215328152	0.23805826945586758	0.08644915778869112	0.10186730556591386	0.15295900579608257	0.056121239860629446	HP	0.3645450215328152	10	True	4.0	LP	0.0	4.0	0.0	0.0	0.0	0.0	False
(｡‿‿‿｡)	20	-33.89580545425415	20	-33.685638999938966	20	-34.690534591674805	20	-34.726942443847655	20	-34.18242464065552	20	-35.17395496368408	0.24093536982880742	0.2972861600713213	0.10883136619645636	0.10494031216433251	0.1808936946121856	0.06711309712689681	LP	0.2972861600713213	8	False	32.0	LP	0.0	32.0	0.0	0.0	0.0	0.0	True
(｡╯︵╰｡)	20	-59.99242267608643	20	-61.06514625549316	20	-61.74442405700684	20	-60.64911422729492	20	-61.40022506713867	20	-62.128621864318845	0.4172143464031647	0.1427188384992342	0.07235602526146445	0.21635239976919254	0.10208417507963896	0.049274214987305075	HP	0.4172143464031647	8	True	87.0	LN	1.0	0.0	0.0	0.0	86.0	0.0	False
(｡╹ω╹｡)	20	-58.02270069122314	20	-59.959822463989255	20	-60.23914909362793	20	-59.53989181518555	20	-59.155934715270995	20	-61.31431884765625	0.5459633924764137	0.0786832385719345	0.059507569583221114	0.11974455946163758	0.17579488736236196	0.020306352544431236	HP	0.5459633924764137	8	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(｡◕‿‿◕｡)	20	-59.038730239868165	20	-60.15595932006836	20	-60.689694786071776	20	-60.32119655609131	20	-59.88938751220703	20	-61.17267742156982	0.42700270114321465	0.13970894005335988	0.08192676945839886	0.1184302314259944	0.18238741284468404	0.0505439450743482	HP	0.42700270114321465	9	False	1.0	HP	1.0	0.0	0.0	0.0	0.0	0.0	True
(｡◕‿◕｡)	20	-57.017822647094725	20	-57.983894157409665	20	-58.52672786712647	20	-58.02965068817139	20	-57.7935230255127	20	-58.911553955078126	0.3881729417940553	0.14772899144212123	0.08584520620244832	0.14112174047968154	0.17870753522428082	0.058423584857412815	HP	0.3881729417940553	8	True	135.0	NB	1.0	35.0	0.0	0.0	0.0	99.0	False
(｡◕◕｡)	20	-41.91223411560058	20	-42.07977237701416	20	-43.19216060638428	20	-42.44874534606934	20	-42.501996231079104	20	-43.47940502166748	0.28804492837682855	0.2436123440187961	0.08009312166134137	0.16844431810148772	0.15970915084506154	0.06009613699648471	HP	0.28804492837682855	6	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(｡♡‿♡｡)	20	-40.11556186676025	20	-40.077812385559085	20	-40.27086715698242	20	-41.14360103607178	20	-40.61228694915771	20	-41.60784282684326	0.2447553869162103	0.2541713821192608	0.20954824532938138	0.08755088101983555	0.14893861015211288	0.0550354944631991	LP	0.2541713821192608	8	False	1.0	HP	1.0	0.0	0.0	0.0	0.0	0.0	False
(｡♥‿♥｡)	20	-36.334287071228026	20	-36.508809089660645	20	-36.549598121643065	20	-37.52016677856445	20	-37.22445163726807	20	-37.450381469726565	0.27101952352388603	0.22761801300488246	0.21852049535606988	0.08279032059009181	0.1112774124532808	0.08877423507178904	HP	0.27101952352388603	8	True	100.0	LP	18.0	75.0	0.0	0.0	0.0	7.0	False
