first_word	n_prompts_HP	n_prompts_LP	n_prompts_HN-D	n_prompts_HN-S	n_prompts_LN	n_prompts_NB	mean_log_prob_HP	mean_log_prob_LP	mean_log_prob_HN-D	mean_log_prob_HN-S	mean_log_prob_LN	mean_log_prob_NB	softmax_HP	softmax_LP	softmax_HN-D	softmax_HN-S	softmax_LN	softmax_NB	predicted_quadrant	max_softmax	n_face_tokens	is_claude	total_emit_count	empirical_majority_quadrant	total_emit_HP	total_emit_LP	total_emit_HN-D	total_emit_HN-S	total_emit_LN	total_emit_NB	argmax_matches_empirical
(˘︶˘)	0	0	0	0	0	0	-3.234733898622777	-0.29031386662531433	-4.8440918158565465	-4.8440918158565465	-3.234733898622777	-1.8484545373153891	0.039371	0.748029	0.007875	0.007875	0.039371	0.15748	LP	0.748029	1	False	1	LP	0	1	0	0	0	0	True
(˙▂˙)	0	0	0	0	0	0	-4.150994631546893	-3.234733898622777	-2.5415967179128343	-2.1361349431102257	-0.8368568074442437	-1.1553098567460687	0.015749	0.039371	0.078741	0.11811	0.43307	0.31496	LN	0.43307	1	False	1	LP	0	1	0	0	0	0	False
(˙▿˙)	0	0	0	0	0	0	-1.8373698021368559	-0.6135971940368439	-4.363052447687069	-4.363052447687069	-3.9576040055511568	-1.3673676728862452	0.159236	0.5414	0.012739	0.012739	0.019109	0.254777	LP	0.5414	1	False	3	NB	0	0	0	0	0	3	False
(˙◁˙)	0	0	0	0	0	0	-4.150994631546893	-3.234733898622777	-2.5415967179128343	-0.8368568074442437	-1.442991095866947	-1.6253119859966794	0.015749	0.039371	0.078741	0.43307	0.23622	0.19685	HN-S	0.43307	1	False	0		0	0	0	0	0	0	False
(˙꒳˙)	0	0	0	0	0	0	-3.3250203374340352	-0.9271432462555018	-4.241281070358151	-4.241281070358151	-3.3250203374340352	-0.6859815790483709	0.035972	0.395682	0.014389	0.014389	0.035972	0.503596	NB	0.503596	1	False	52	NB	0	0	0	0	0	52	True
(˜︵˜;)	0	0	0	0	0	0	-4.8120892384089675	-4.118992054099313	-3.202731321175197	-1.256838314781111	-0.5636925627895333	-2.5095941404652544	0.008131	0.016261	0.040651	0.284552	0.569104	0.081301	LN	0.569104	1	False	1	LN	0	0	0	0	1	0	True
(˵・̀‿-˵)	0	0	0	0	0	0	-1.8562976778671396	-0.2981570071770651	-4.851934956408297	-4.851934956408297	-4.851934956408297	-2.5494398584645848	0.15625	0.742185	0.007813	0.007813	0.007813	0.078125	LP	0.742185	1	False	0		0	0	0	0	0	0	False
(˶˃‿˂˶)	0	0	0	0	0	0	-1.061572972385381	-0.5150300315664514	-5.068807980797684	-4.37571079648803	-5.068807980797684	-3.459450063563914	0.345911	0.597483	0.00629	0.012579	0.00629	0.031447	LP	0.597483	1	False	0		0	0	0	0	0	0	False
(˶˃‿˂˶;)	0	0	0	0	0	0	-1.3646343867523896	-0.9126503019679422	-4.226788126070591	-1.3646343867523896	-3.3105273931464754	-3.3105273931464754	0.255474	0.401459	0.014599	0.255474	0.036497	0.036497	LP	0.401459	1	False	0		0	0	0	0	0	0	False
(˶ˆᗜˆ˵)	0	0	0	0	0	0	-1.074073088272957	-0.5275301474540277	-5.08130809668526	-5.08130809668526	-5.08130809668526	-3.001954050083882	0.341614	0.590061	0.006212	0.006212	0.006212	0.04969	LP	0.590061	1	False	0		0	0	0	0	0	0	False
(˶ˆ‿ˆ˵)	0	0	0	0	0	0	-1.4074979074271117	-0.4089708818237349	-4.9627488310549674	-4.9627488310549674	-4.9627488310549674	-2.6602537331112543	0.244755	0.664334	0.006994	0.006994	0.006994	0.06993	LP	0.664334	1	False	1	LP	0	1	0	0	0	0	True
(˶ˆ☁ˆ˵)	0	0	0	0	0	0	-2.4765334421715792	-0.22525059088405935	-4.779028540115292	-4.779028540115292	-4.085931355805638	-2.4765334421715792	0.084034	0.798316	0.008404	0.008404	0.016807	0.084034	LP	0.798316	1	False	4	LP	0	4	0	0	0	0	True
(˶ˆ꒳ˆ˵)	0	0	0	0	0	0	-1.8562976778671396	-0.2981570071770651	-4.851934956408297	-4.851934956408297	-4.851934956408297	-2.5494398584645848	0.15625	0.742185	0.007813	0.007813	0.007813	0.078125	LP	0.742185	1	False	1	LP	0	1	0	0	0	0	True
(˶ᵔ‿ᵔ˶)	0	0	0	0	0	0	-2.1122295365563533	-0.266408460071442	-4.820186409302674	-4.820186409302674	-4.1270892249930204	-2.5176913113589614	0.120968	0.766126	0.008065	0.008065	0.01613	0.080646	LP	0.766126	1	False	5	LP	0	5	0	0	0	0	True
(˶‾᷄⁻̫‾�	0	0	0	0	0	0	-3.332188796080303	-1.3862957896862171	-1.5404459933244732	-2.2335898405677517	-1.7227668834542056	-1.5404459933244732	0.035715	0.25	0.214286	0.107143	0.178571	0.214286	LP	0.25	1	False	2	LP	0	1	0	0	0	1	True
(˶‾᷄ꇴ‾᷅	0	0	0	0	0	0	-1.0678425618141594	-0.6325251322665831	-4.381980385916808	-3.976531943780896	-3.465719652992693	-2.7725824722827497	0.343749	0.531249	0.012501	0.018751	0.031251	0.0625	LP	0.531249	1	False	2	LP	0	1	0	0	0	1	True
(˶‿☁‿˶)	0	0	0	0	0	0	-3.2733485557964825	-0.6343097974108186	-4.1896092887205985	-3.2733485557964825	-1.8870691944890947	-1.4816057530406528	0.037879	0.530301	0.015152	0.037879	0.151515	0.227272	LP	0.530301	1	False	1	LP	0	1	0	0	0	0	True
(˶◕‿◕˶)	0	0	0	0	0	0	-1.4144665476057976	-0.4159395220024209	-4.969717471233653	-4.969717471233653	-4.2766202869239995	-2.6672223732899405	0.243055	0.65972	0.006945	0.006945	0.01389	0.069445	LP	0.65972	1	False	0		0	0	0	0	0	0	False
(˶・̀ω・́˵)	0	0	0	0	0	0	-1.1401629617668252	-0.8990012945596945	-2.439441097432807	-3.5380400529453584	-4.454300785869474	-1.928618140319261	0.319767	0.406976	0.08721	0.02907	0.011628	0.145349	LP	0.406976	1	False	1	NB	0	0	0	0	0	1	False
(̄³̄)	0	0	0	0	0	0	-3.2958213106388943	-1.0986145108829246	-1.9095419493315064	-3.2958213106388943	-1.3499283042448083	-1.6863993980127967	0.037038	0.333333	0.148148	0.037038	0.259259	0.185185	LP	0.333333	1	False	1	HN-S	0	0	0	1	0	0	False
(̄▽̄)	0	0	0	0	0	0	-1.602749617793056	-0.686460885914234	-4.310753153473002	-4.310753153473002	-3.394492420548886	-1.4485994141548	0.201342	0.503354	0.013423	0.013423	0.033558	0.234899	LP	0.503354	1	False	0		0	0	0	0	0	0	False
(̑‿̑)	0	0	0	0	0	0	-1.0231068395407374	-0.5306310615126147	-5.03034184795304	-5.03034184795304	-5.03034184795304	-3.4209839307192706	0.359476	0.588234	0.006537	0.006537	0.006537	0.03268	LP	0.588234	1	False	1	LN	0	0	0	0	1	0	False
(̒‿̒)	0	0	0	0	0	0	-1.9459094347729153	-0.49899427535419383	-4.24844952900442	-3.8430010868685067	-3.3321887960803034	-1.7227668834542058	0.142857	0.607141	0.014286	0.021429	0.035715	0.178571	LP	0.607141	1	False	1	HN-S	0	0	0	1	0	0	False
(̛̠̠)	0	0	0	0	0	0	-4.28354070103306	-3.878092258897148	-1.7578580554828471	-0.9694028769304115	-1.2878559262322364	-1.9810006068015567	0.013794	0.02069	0.172414	0.379309	0.275862	0.137931	HN-S	0.379309	1	False	1	HN-D	0	0	1	0	0	0	False
(̥̯̥)	0	0	0	0	0	0	-4.1896092887205985	-3.2733485557964825	-3.2733485557964825	-1.3274555494023967	-0.5653170211618308	-2.58021137508654	0.015152	0.037879	0.037879	0.265151	0.56818	0.075758	LN	0.56818	1	False	1	LN	0	0	0	0	1	0	True
(͡°͜ʖ͡°)	0	0	0	0	0	0	-1.4004803643162578	-0.9484962795318104	-3.3463733707103436	-3.3463733707103436	-4.2626341036344595	-1.2669493288336353	0.246479	0.387323	0.035212	0.035212	0.014085	0.28169	LP	0.387323	1	False	1	HN-D	0	0	1	0	0	0	False
(҂‿_‿)	0	0	0	0	0	0	-4.3174421147782684	-3.911993672642356	-0.567986861128043	-2.3025824263416013	-1.4552883754600667	-2.70804420114421	0.013334	0.020001	0.566665	0.1	0.233333	0.066667	HN-D	0.566665	1	False	0		0	0	0	0	0	0	False
(ू・‿・ू)	0	0	0	0	0	0	-1.9095419493315064	-0.35140127864143167	-4.905179227872664	-4.212082043563011	-4.212082043563011	-2.197222355126343	0.148148	0.703701	0.007408	0.014815	0.014815	0.111111	LP	0.703701	1	False	1	HP	1	0	0	0	0	0	False
(୧・̀‿-)	0	0	0	0	0	0	-1.3934132270600743	-0.5061117127280506	-4.255566966378276	-4.255566966378276	-4.255566966378276	-2.240707277941609	0.248227	0.602835	0.014185	0.014185	0.014185	0.106383	LP	0.602835	1	False	0		0	0	0	0	0	0	False
(ಠ_ಠ)	0	0	0	0	0	0	-4.851934956408297	-4.158837772098644	-0.352224169967872	-3.2425770391745274	-2.5494398584645848	-1.8562976778671396	0.007813	0.015626	0.703122	0.039063	0.078125	0.15625	HN-D	0.703122	1	False	5	HN-D	0	0	5	0	0	0	True
(ಠʖಠ)	0	0	0	0	0	0	-4.234060853663853	-3.82861241152794	-0.5705479242337879	-3.317800120739737	-2.2192011652271852	-1.371907114345651	0.014493	0.02174	0.565216	0.036232	0.108696	0.253623	HN-D	0.565216	1	False	2	HN-D	0	0	2	0	0	0	True
(ಠ‿ಠ)	0	0	0	0	0	0	-1.9459094347729151	-1.1349819963243335	-1.3862957896862171	-3.332188796080303	-3.332188796080303	-1.5404459933244732	0.142857	0.321428	0.25	0.035715	0.035715	0.214286	LP	0.321428	1	False	0		0	0	0	0	0	0	False
(ಠ益ಠ)	0	0	0	0	0	0	-4.691253391800816	-4.691253391800816	-0.1166413773704631	-3.0818954745670464	-3.5927077653552497	-3.9981562074911627	0.009175	0.009175	0.889904	0.045872	0.027524	0.018349	HN-D	0.889904	1	False	0		0	0	0	0	0	0	False
(ಥ﹏ಥ)	0	0	0	0	0	0	-4.828218542290448	-4.135121357980794	-3.218860625056678	-1.83258126374929	-0.27444059305921537	-4.135121357980794	0.008001	0.016001	0.040001	0.16	0.759997	0.016001	LN	0.759997	1	False	24	LN	0	1	1	1	20	1	True
(ฅ́˘ฅ̀)	0	0	0	0	0	0	-2.1747496002839313	-0.36101680402561437	-4.1896092887205985	-3.784160846584686	-3.2733485557964825	-2.1747496002839313	0.113637	0.696967	0.015152	0.022728	0.037879	0.113637	LP	0.696967	1	False	0		0	0	0	0	0	0	False
(ง'̀-'́)	0	0	0	0	0	0	-1.4552883754600667	-3.4011813818541525	-0.567986861128043	-2.70804420114421	-3.4011813818541525	-2.70804420114421	0.233333	0.033334	0.566665	0.066667	0.033334	0.066667	HN-D	0.566665	1	False	0		0	0	0	0	0	0	False
(งᵒ̌皿ᵒ̌)	0	0	0	0	0	0	-3.202731321175197	-4.8120892384089675	-0.2583112891777345	-2.104132365662646	-3.202731321175197	-4.118992054099313	0.040651	0.008131	0.772355	0.121951	0.040651	0.016261	HN-D	0.772355	1	False	0		0	0	0	0	0	0	False
(งツ)	0	0	0	0	0	0	-0.7576881183580408	-1.0678425618141594	-3.465719652992693	-3.976531943780896	-4.381980385916808	-2.0794402916853048	0.468749	0.343749	0.031251	0.018751	0.012501	0.125	HP	0.468749	1	False	0		0	0	0	0	0	0	False
(ง・_・)	0	0	0	0	0	0	-2.197222355126343	-3.2958213106388943	-0.810932993985619	-2.6026841299289516	-2.6026841299289516	-1.3499283042448083	0.111111	0.037038	0.444443	0.074074	0.074074	0.259259	HN-D	0.444443	1	False	0		0	0	0	0	0	0	False
(ง・̀_・́)	0	0	0	0	0	0	-1.4213869617148585	-3.3672799681089445	-0.6592484334742926	-2.6741427873990014	-3.3672799681089445	-2.268681012596393	0.241379	0.034483	0.51724	0.068966	0.034483	0.103449	HN-D	0.51724	1	False	1	HP	1	0	0	0	0	0	False
(ง・̀ω・́)	0	0	0	0	0	0	-0.7753877975871394	-2.3158276004602523	-1.1118594627807605	-3.4144265559728035	-4.33068728889692	-2.7212893752628604	0.460525	0.098684	0.328947	0.032895	0.013159	0.06579	HP	0.460525	1	False	0		0	0	0	0	0	0	False
(ง・̀ᗜ・́)	0	0	0	0	0	0	-0.6449476059690162	-1.8687202140690282	-1.53224912030104	-3.478142126695126	-4.394402859619242	-2.785004945985183	0.52469	0.154321	0.216049	0.030865	0.012346	0.061729	HP	0.52469	1	False	0		0	0	0	0	0	0	False
(๑><๑)	0	0	0	0	0	0	-2.047691714338005	-2.335372120132842	-1.4880780692513074	-1.1314039824533502	-1.6422282728895634	-3.433971075645393	0.129032	0.096774	0.225806	0.32258	0.193548	0.032259	HN-S	0.32258	1	False	3	LP	0	3	0	0	0	0	False
(๑>‿<๑)	0	0	0	0	0	0	-0.6135971940368439	-0.8077529563772894	-14.26658999897324	-14.26658999897324	-14.26658999897324	-4.363052447687069	0.5414	0.445859	1e-06	1e-06	1e-06	0.012739	HP	0.5414	1	False	5	LP	0	5	0	0	0	0	False
(๑´ڡ`๑)	0	0	0	0	0	0	-1.4891529244998405	-0.33647569525820775	-4.89025364448944	-4.89025364448944	-4.89025364448944	-3.2808957272556705	0.225564	0.714283	0.00752	0.00752	0.00752	0.037595	LP	0.714283	1	False	2	LP	0	1	0	0	0	1	True
(๑˃‿˂)	0	0	0	0	0	0	-0.9162930652008772	-0.567986861128043	-14.220979666064439	-14.220979666064439	-14.220979666064439	-3.4011813818541525	0.399999	0.566665	1e-06	1e-06	1e-06	0.033334	LP	0.566665	1	False	187	HP	156	19	1	1	1	9	False
(๑・̀⌄・́๑)	0	0	0	0	0	0	-2.0149020205467645	-0.567986861128043	-3.4011813818541525	-3.911993672642356	-4.3174421147782684	-1.4552883754600667	0.133333	0.566665	0.033334	0.020001	0.013334	0.233333	LP	0.566665	1	False	0		0	0	0	0	0	0	False
(๑・̀ㅁ・́๑)	0	0	0	0	0	0	-2.3025824263416013	-2.70804420114421	-0.8362504857322635	-1.4552883754600667	-3.4011813818541525	-2.0149020205467645	0.1	0.066667	0.433332	0.233333	0.033334	0.133333	HN-D	0.433332	1	False	17	LP	0	12	0	0	3	2	False
(๑・̀ㅂ・́)	0	0	0	0	0	0	-1.0165494647942703	-1.2172197562168339	-2.0281471946654155	-3.4144265559728035	-4.33068728889692	-1.805004643346706	0.361841	0.296052	0.131579	0.032895	0.013159	0.164474	HP	0.361841	1	False	8	LP	0	4	0	0	2	2	False
(๑・́₃・̀๑)	0	0	0	0	0	0	-4.1896092887205985	-1.6639266431703852	-1.3274555494023967	-3.2733485557964825	-0.8754714646179493	-2.58021137508654	0.015152	0.189394	0.265151	0.037879	0.416666	0.075758	LN	0.416666	1	False	3	LN	0	1	0	0	2	0	True
(๑・﹏・)	0	0	0	0	0	0	-4.212082043563011	-3.2958213106388943	-2.825825181271286	-1.3499283042448083	-0.5877897760042424	-2.6026841299289516	0.014815	0.037038	0.05926	0.259259	0.555554	0.074074	LN	0.555554	1	False	2	HN-S	0	0	0	1	0	1	False
(ᐛ)	0	0	0	0	0	0	-1.4619328916887746	-1.0099488069043274	-3.4078258980828604	-3.9186381888710637	-3.9186381888710637	-1.1052588048908176	0.231788	0.364238	0.033113	0.019868	0.019868	0.331125	LP	0.364238	1	False	0		0	0	0	0	0	0	False
(ᐢ・ᴥ・ᐢ)	0	0	0	0	0	0	-2.322384975206719	-0.5086521789484022	-5.03034184795304	-4.337244663643387	-3.931796221507474	-1.3415598888425622	0.098039	0.601305	0.006537	0.013072	0.019608	0.261438	LP	0.601305	1	False	1	LP	0	1	0	0	0	0	True
(ᗒᗨᗕ)	0	0	0	0	0	0	-0.567986861128043	-1.0986142886621095	-4.3174421147782684	-3.4011813818541525	-3.911993672642356	-3.4011813818541525	0.566665	0.333333	0.013334	0.033334	0.020001	0.033334	HP	0.566665	1	False	0		0	0	0	0	0	0	False
(ᗜ)	0	0	0	0	0	0	-1.9740801926924958	-0.7213207956142196	-4.2766202869239995	-4.2766202869239995	-3.3603595539998836	-1.163152754243914	0.138889	0.48611	0.01389	0.01389	0.034723	0.312499	LP	0.48611	1	False	1	HN-D	0	0	1	0	0	0	False
(ᗜ3)	0	0	0	0	0	0	-1.5546305679545136	-0.5131788499842338	-4.2626341036344595	-4.2626341036344595	-3.857185661498547	-1.9600940094029555	0.211267	0.59859	0.014085	0.014085	0.021127	0.140845	LP	0.59859	1	False	1	HN-S	0	0	0	1	0	0	False
(ᗜ`)	0	0	0	0	0	0	-3.3672799681089445	-1.9810006068015567	-1.4213869617148585	-1.9810006068015567	-1.2878559262322364	-1.757858055482847	0.034483	0.137931	0.241379	0.137931	0.275862	0.172414	LN	0.275862	1	False	1	HN-S	0	0	0	1	0	0	False
(ᗜ㉨)	0	0	0	0	0	0	-1.9459094347729153	-0.9343117049017701	-3.3321887960803034	-2.6390516153703603	-2.6390516153703603	-1.2527647542035951	0.142857	0.392856	0.035715	0.071429	0.071429	0.285714	LP	0.392856	1	False	1	HN-S	0	0	0	1	0	0	False
(ᵏᵈ)	0	0	0	0	0	0	-3.3672799681089445	-1.0647128749169017	-3.3672799681089445	-2.268681012596393	-1.9810006068015567	-1.0647128749169017	0.034483	0.344827	0.034483	0.103449	0.137931	0.344827	LP	0.344827	1	False	1	LN	0	0	0	0	1	0	False
(ᵐᴥᵐ)	0	0	0	0	0	0	-1.8946163659482824	-0.5336435307497215	-4.197156460179786	-3.791708018043874	-3.2808957272556705	-1.671473814629573	0.150376	0.586464	0.015038	0.022557	0.037595	0.18797	LP	0.586464	1	False	1	LN	0	0	0	0	1	0	False
(ᵐᵒᵐ)	0	0	0	0	0	0	-2.674142787399002	-1.0647128749169017	-3.3672799681089445	-2.268681012596393	-1.9810006068015567	-1.170073168352975	0.068966	0.344827	0.034483	0.103449	0.137931	0.310344	LP	0.344827	1	False	1	LN	0	0	0	0	1	0	False
(ᵒ̌ᴥᵒ̌)	0	0	0	0	0	0	-2.3025824263416013	-1.0033042906756193	-3.4011813818541525	-1.791759469228055	-2.3025824263416013	-1.4552883754600667	0.1	0.366666	0.033334	0.166667	0.1	0.233333	LP	0.366666	1	False	8	LN	0	0	1	1	6	0	False
(ᵒ̌ᵃᵒ̌)	0	0	0	0	0	0	-3.2958213106388943	-2.6026841299289516	-2.197222355126343	-0.7308904145170052	-1.6863993980127967	-2.197222355126343	0.037038	0.074074	0.111111	0.48148	0.185185	0.111111	HN-S	0.48148	1	False	4	HP	1	0	1	1	1	0	False
(ᵒ̌ᵏᵒ̌)	0	0	0	0	0	0	-3.2958213106388943	-2.6026841299289516	-2.197222355126343	-0.8979442194603611	-1.3499283042448083	-2.197222355126343	0.037038	0.074074	0.111111	0.407406	0.259259	0.111111	HN-S	0.407406	1	False	1	NB	0	0	0	0	0	1	False
(ᵒ̌ᵐᵒ̌)	0	0	0	0	0	0	-3.2958213106388943	-3.2958213106388943	-2.197222355126343	-0.6567825522532303	-1.5040785078830643	-2.6026841299289516	0.037038	0.037038	0.111111	0.518517	0.222222	0.074074	HN-S	0.518517	1	False	4	HN-S	1	0	1	2	0	0	True
(ᵒ̌ᵐ㏑)	0	0	0	0	0	0	-3.332188796080303	-2.6390516153703603	-1.7227668834542056	-1.1349819963243335	-1.252764754203595	-2.2335898405677517	0.035715	0.071429	0.178571	0.321428	0.285714	0.107143	HN-S	0.321428	1	False	2	HN-S	0	0	0	1	1	0	True
(ᵒ̌ᵔᵒ̌)	0	0	0	0	0	0	-2.3025824263416013	-1.0033042906756193	-3.4011813818541525	-1.791759469228055	-2.0149020205467645	-1.6094385790983226	0.1	0.366666	0.033334	0.166667	0.133333	0.2	LP	0.366666	1	False	1	HN-D	0	0	1	0	0	0	False
(ᵒ̌ᵗᵒ̌)	0	0	0	0	0	0	-3.4011813818541525	-2.3025824263416013	-2.70804420114421	-0.9162930652008772	-1.2039745820981829	-2.3025824263416013	0.033334	0.1	0.066667	0.399999	0.299999	0.1	HN-S	0.399999	1	False	4	HN-S	1	0	0	2	1	0	True
(ᵔ̀-̀ᵔ)	0	0	0	0	0	0	-2.6390516153703603	-0.6931500376946391	-3.332188796080303	-3.332188796080303	-1.9459094347729151	-1.5404459933244732	0.071429	0.499999	0.035715	0.035715	0.142857	0.214286	LP	0.499999	1	False	1	HN-S	0	0	0	1	0	0	False
(ᵔᴥᵔ)	0	0	0	0	0	0	-2.2046024297443716	-0.39086963348605464	-4.912559302490693	-4.912559302490693	-4.219462118181039	-1.6937794726308255	0.110294	0.676468	0.007354	0.007354	0.014707	0.183823	LP	0.676468	1	False	55	HN-D	9	3	17	10	14	2	False
(ᵔᵔ)	0	0	0	0	0	0	-2.1897874098061725	-0.45519184459261464	-4.897744282552494	-4.897744282552494	-4.20464709824284	-1.4966435625628942	0.111941	0.634326	0.007463	0.007463	0.014926	0.22388	LP	0.634326	1	False	1	LP	0	1	0	0	0	0	True
(ᵔ‿ᵔ)	0	0	0	0	0	0	-2.2046024297443716	-0.39086963348605464	-4.912559302490693	-4.912559302490693	-4.219462118181039	-1.6937794726308255	0.110294	0.676468	0.007354	0.007354	0.014707	0.183823	LP	0.676468	1	False	5	HN-D	1	0	3	0	1	0	False
(ᵔㅂᵔ)	0	0	0	0	0	0	-2.16714503559668	-0.35341223933836313	-4.875101908343002	-4.875101908343002	-4.182004724033347	-1.8794646298018434	0.114504	0.702288	0.007634	0.007634	0.015268	0.152672	LP	0.702288	1	False	7	HN-S	0	0	2	4	0	1	False
(ᵔㅅᵔ)	0	0	0	0	0	0	-2.5176913113589614	-0.266408460071442	-4.820186409302674	-4.820186409302674	-4.1270892249930204	-2.1122295365563533	0.080646	0.766126	0.008065	0.008065	0.01613	0.120968	LP	0.766126	1	False	4	HN-D	1	1	2	0	0	0	False
(ᵔㅜᵔ)	0	0	0	0	0	0	-3.234733898622777	-0.8368568074442438	-4.150994631546893	-3.234733898622777	-0.9321668054307342	-2.5415967179128343	0.039371	0.43307	0.015749	0.039371	0.3937	0.078741	LP	0.43307	1	False	1	HN-D	0	0	1	0	0	0	False
(„‿‿‿„)	0	0	0	0	0	0	-3.250359143279543	-0.4171646225534335	-4.166619876203659	-4.166619876203659	-3.250359143279543	-1.4586163405237131	0.03876	0.658912	0.015505	0.015505	0.03876	0.232558	LP	0.658912	1	False	0		0	0	0	0	0	0	False
(„・֊・„)	0	0	0	0	0	0	-3.380978756168956	-0.5477842354428467	-4.297239489093072	-3.380978756168956	-2.282379800656405	-1.4350857497748704	0.034014	0.57823	0.013606	0.034014	0.102041	0.238095	LP	0.57823	1	False	0		0	0	0	0	0	0	False
(„・‿・„)	0	0	0	0	0	0	-2.2046024297443716	-0.39086963348605464	-4.912559302490693	-4.912559302490693	-4.219462118181039	-1.6937794726308255	0.110294	0.676468	0.007354	0.007354	0.014707	0.183823	LP	0.676468	1	False	0		0	0	0	0	0	0	False
(‿͈ˬ‿͈)	0	0	0	0	0	0	-2.5572219625696	-0.36000627407288716	-4.166619876203659	-4.166619876203659	-3.250359143279543	-1.864079781972155	0.07752	0.697672	0.015505	0.015505	0.03876	0.155039	LP	0.697672	1	False	0		0	0	0	0	0	0	False
(‿‿)	0	0	0	0	0	0	-4.1896092887205985	-0.8754714646179493	-3.2733485557964825	-3.2733485557964825	-1.6639266431703852	-1.1939245139197745	0.015152	0.416666	0.037879	0.037879	0.189394	0.30303	LP	0.416666	1	False	1	LP	0	1	0	0	0	0	True
(⁀˘ω˘⁀)	0	0	0	0	0	0	-2.4765334421715792	-0.22525059088405935	-4.779028540115292	-4.779028540115292	-4.085931355805638	-2.4765334421715792	0.084034	0.798316	0.008404	0.008404	0.016807	0.084034	LP	0.798316	1	False	1	HN-S	0	0	0	1	0	0	False
(⁀ᗜ⁀)	0	0	0	0	0	0	-1.074073088272957	-0.5275301474540277	-5.08130809668526	-5.08130809668526	-5.08130809668526	-3.001954050083882	0.341614	0.590061	0.006212	0.006212	0.006212	0.04969	LP	0.590061	1	False	19	LN	4	1	2	5	6	1	False
(⁀✰)	0	0	0	0	0	0	-1.1166325474128165	-0.8754708802056858	-4.025321929379553	-3.51450963859135	-3.51450963859135	-1.72276683583552	0.32738	0.416666	0.017858	0.029762	0.029762	0.178571	LP	0.416666	1	False	1	HN-S	0	0	0	1	0	0	False
(⁄	0	0	0	0	0	0	-2.4423422527968977	-1.1895864271127548	-3.1354794335068408	-2.036880477994289	-2.4423422527968977	-1.0560553916301325	0.086957	0.304347	0.043479	0.130435	0.086957	0.347825	NB	0.347825	1	False	14	LP	4	6	0	0	2	2	False
(⁄⁂⁄)	0	0	0	0	0	0	-1.4552883754600667	-1.0033042906756193	-3.4011813818541525	-1.3217573399774445	-3.4011813818541525	-2.70804420114421	0.233333	0.366666	0.033334	0.266666	0.033334	0.066667	LP	0.366666	1	False	1	NB	0	0	0	0	0	1	False
(⁄⁄・⁄ω⁄・⁄)	0	0	0	0	0	0	-1.7227668834542058	-0.49899427535419383	-4.24844952900442	-2.2335898405677517	-3.8430010868685067	-2.6390516153703603	0.178571	0.607141	0.014286	0.107143	0.021429	0.071429	LP	0.607141	1	False	1	HP	1	0	0	0	0	0	False
(⁄⁄・⁄ω⁄・⁄⁄)	0	0	0	0	0	0	-1.4552883754600667	-0.567986861128043	-4.3174421147782684	-2.3025824263416013	-3.911993672642356	-2.70804420114421	0.233333	0.566665	0.013334	0.1	0.020001	0.066667	LP	0.566665	1	False	0		0	0	0	0	0	0	False
(⁎˃ᆺ˂)	0	0	0	0	0	0	-0.5477842354428467	-1.3015547142922481	-3.380978756168956	-2.6878415754590135	-4.297239489093072	-3.380978756168956	0.57823	0.272108	0.034014	0.068028	0.013606	0.034014	HP	0.57823	1	False	2	LN	0	0	0	0	2	0	False
(⁎˃‿˂⁎)	0	0	0	0	0	0	-1.0552638270754746	-0.5627880490473518	-5.062498835487777	-3.453140918254008	-4.369401651178124	-3.453140918254008	0.348101	0.569619	0.00633	0.031646	0.012659	0.031646	LP	0.569619	1	False	3	LP	0	3	0	0	0	0	True
(⁎‿‿‿⁎)	0	0	0	0	0	0	-2.6390516153703603	-0.4989942753541936	-4.248449529004419	-3.8430010868685067	-3.332188796080303	-1.3862957896862171	0.071429	0.607141	0.014286	0.021429	0.035715	0.25	LP	0.607141	1	False	6	LP	0	6	0	0	0	0	True
(⇀‸↼‶)	0	0	0	0	0	0	-4.226788126070591	-3.3105273931464754	-0.6714886347608114	-3.3105273931464754	-1.9242480318390873	-1.3646343867523896	0.014599	0.036497	0.510947	0.036497	0.145985	0.255474	HN-D	0.510947	1	False	0		0	0	0	0	0	0	False
(≖‿≖)	0	0	0	0	0	0	-2.197222355126343	-1.0986145108829246	-2.6026841299289516	-3.2958213106388943	-3.2958213106388943	-0.8979442194603611	0.111111	0.333333	0.074074	0.037038	0.037038	0.407406	NB	0.407406	1	False	1	NB	0	0	0	0	0	1	True
(≧^O^≦)	0	0	0	0	0	0	-0.5023716827654908	-1.04891462358442	-5.056149631996723	-4.363052447687069	-5.056149631996723	-3.9576040055511568	0.605094	0.350318	0.00637	0.012739	0.00637	0.019109	HP	0.605094	1	False	1	HN-S	0	0	0	1	0	0	False
(≧ω≦)	0	0	0	0	0	0	-0.5679868611280432	-1.0033042906756195	-4.3174421147782684	-4.3174421147782684	-5.010539299087923	-3.4011813818541525	0.566665	0.366666	0.013334	0.013334	0.006667	0.033334	HP	0.566665	1	False	5	LP	1	2	1	0	0	1	False
(≧▽≦*)o	0	0	0	0	0	0	-0.4634058660853979	-1.1052588048908176	-5.01718381531663	-5.01718381531663	-5.01718381531663	-3.9186381888710637	0.629137	0.331125	0.006623	0.006623	0.006623	0.019868	HP	0.629137	1	False	1	HP	1	0	0	0	0	0	True
